meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
1979,ATCM,10,ATCM X,wp,15,0,Proposal of the delegation of the USSR concerning the procedures of the Consultative Meetings on the Antarctic Treaty,ATCM 15,Russian Federation,https://documents.ats.aq/ATCM10/wp/ATCM10_wp015_e.pdf
1979,ATCM,10,ATCM X,wp,16,0,Use of remote sensing techniques for improved understanding and protection of the natural resources of the Antarctic Peninsula,ATCM 15,Chile,https://documents.ats.aq/ATCM10/wp/ATCM10_wp016_e.pdf
1979,ATCM,10,ATCM X,wp,17,0,Remarks concerning tourist traffic and its control,ATCM 10,Poland,https://documents.ats.aq/ATCM10/wp/ATCM10_wp017_e.pdf
1979,ATCM,10,ATCM X,wp,18,0,"Tourism and Non-governmental activities: Draft Statement of Accepted Practices and the Relevant Provisions of the Antarctic Treaty, referred to the Tenth Consultative Meeting",ATCM 10,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp018_e.pdf
1979,ATCM,10,ATCM X,wp,19,0,Recommendations from SCAR Working Group on Logistics,ATCM 15,SCAR,https://documents.ats.aq/ATCM10/wp/ATCM10_wp019_e.pdf
1979,ATCM,10,ATCM X,wp,20,0,"The report of the group of ecological, technological and other related experts on mineral exploration and exploitation in Antarctica",ATCM 5 | ATCM 9,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp020_e.pdf
1979,ATCM,10,ATCM X,wp,21,0,Report of the Preparatory Meeting on the legal and political aspects of Antarctic mineral resource issues,ATCM 5,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp021_e.pdf
1979,ATCM,10,ATCM X,wp,22,0,"Observations made of the coastal zone of the Strait of Magellan, Chile, which was affected by the oil spill from the VLCC Metula",ATCM 9,Chile,https://documents.ats.aq/ATCM10/wp/ATCM10_wp022_e.pdf
1979,ATCM,10,ATCM X,wp,23,0,Hydrocarbon contamination of the Antarctic marine environment by scientific exploratory drillings,ATCM 5 | ATCM 9,Chile,https://documents.ats.aq/ATCM10/wp/ATCM10_wp023_e.pdf
1979,ATCM,10,ATCM X,wp,24,0,Effects of tourists and non-governmental expeditions in the Antarctic Treaty Area,ATCM 10,United Kingdom,https://documents.ats.aq/ATCM10/wp/ATCM10_wp024_e.pdf
1979,ATCM,10,ATCM X,wp,24,1,Effects of tourists and non-governmental expeditions in the Antarctic Treaty Area,ATCM 10,United Kingdom,https://documents.ats.aq/ATCM10/wp/ATCM10_wp024_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,24,2,Effects of tourists and non-governmental expeditions in the Antarctic Treaty Area,ATCM 10,United Kingdom,https://documents.ats.aq/ATCM10/wp/ATCM10_wp024_rev2_e.pdf
1979,ATCM,10,ATCM X,wp,25,0,Collection and distribution of Antarctic meteorological data,ATCM 7,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp025_e.pdf
1979,ATCM,10,ATCM X,wp,25,1,Collection and distribution of Antarctic meteorological data,ATCM 7,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp025_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,25,2,Collection and distribution of Antarctic meteorological data,ATCM 7,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp025_rev2_e.pdf
1979,ATCM,10,ATCM X,wp,25,3,Collection and distribution of Antarctic meteorological data,ATCM 7,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp025_rev3_e.pdf
1979,ATCM,10,ATCM X,wp,25,4,Collection and distribution of Antarctic meteorological data,ATCM 7,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp025_rev4_e.pdf
1979,ATCM,10,ATCM X,wp,26,0,The twentieth anniversary of the conclusion of the Antarctic Treaty,ATCM 13,United Kingdom,https://documents.ats.aq/ATCM10/wp/ATCM10_wp026_e.pdf
1979,ATCM,10,ATCM X,wp,27,0,Natural risk chart and development of an alarm system in Antarctica,ATCM 15,Chile,https://documents.ats.aq/ATCM10/wp/ATCM10_wp027_e.pdf
1979,ATCM,10,ATCM X,wp,28,0,Proposal by the delegation of Chile concerning Marine Sites of Scientific Interest in Chile Bay on Greenwich Island (South Shetland Islands),ATCM 8,Chile,https://documents.ats.aq/ATCM10/wp/ATCM10_wp028_e.pdf
1979,ATCM,10,ATCM X,wp,28,1,Proposal by the delegation of Chile concerning Marine Sites of Scientific Interest in Chile Bay on Greenwich Island (South Shetland Islands),ATCM 8,Chile,https://documents.ats.aq/ATCM10/wp/ATCM10_wp028_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,29,0,Petroleum contamination of the Antarctic marine environment by ballast water from tankers,ATCM 9,Chile,https://documents.ats.aq/ATCM10/wp/ATCM10_wp029_e.pdf
1979,ATCM,10,ATCM X,wp,30,0,Ecological aspects of the mineral resources in Antarctica,ATCM 5,Russian Federation,https://documents.ats.aq/ATCM10/wp/ATCM10_wp030_e.pdf
1979,ATCM,10,ATCM X,wp,30,1,Ecological aspects of the mineral resources in Antarctica,ATCM 5,Russian Federation,https://documents.ats.aq/ATCM10/wp/ATCM10_wp030_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,30,2,Ecological aspects of the mineral resources problem in Antarctica,ATCM 5,Russian Federation,https://documents.ats.aq/ATCM10/wp/ATCM10_wp030_rev2_e.pdf
1979,ATCM,10,ATCM X,wp,31,0,Facilitation of scientific research: SSSIs,ATCM 8,United Kingdom,https://documents.ats.aq/ATCM10/wp/ATCM10_wp031_e.pdf
1979,ATCM,10,ATCM X,wp,31,1,Facilitation of scientific research: SSSIs,ATCM 8,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp031_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,32,0,Scientific aspects of mineral resources studies in Antarctica,ATCM 5,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp032_e.pdf
1979,ATCM,10,ATCM X,wp,32,1,Scientific aspects of mineral resources studies in Antarctica,ATCM 5,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp032_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,33,0,Scientific and ecological aspects of the mineral resources in Antarctica,ATCM 5,Russian Federation,https://documents.ats.aq/ATCM10/wp/ATCM10_wp033_e.pdf
1979,ATCM,10,ATCM X,wp,34,0,Environmental effects of mineral exploration and exploitation,ATCM 5,Poland,https://documents.ats.aq/ATCM10/wp/ATCM10_wp034_e.pdf
1979,ATCM,10,ATCM X,wp,35,0,Documents of the Consultative Meeting,ATCM 12,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp035_e.pdf
1979,ATCM,10,ATCM X,wp,36,0,Draft recommendation of the Working Group on Scientific and environmental aspects of mineral exploration and exploitation,ATCM 5,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp036_e.pdf
1979,ATCM,10,ATCM X,wp,36,1,Draft paragraphs for inclusion in a recommendation on the question of mineral exploration and exploitation submitted by the WG on the question of exploration and exploitation of minerals: Scientific and operational aspects,ATCM 5,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp036_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,37,0,Collection and distibution of Antarctic meteorological data,ATCM 7,New Zealand,https://documents.ats.aq/ATCM10/wp/ATCM10_wp037_e.pdf
1979,ATCM,10,ATCM X,wp,38,0,Statement on the occasion of the XXth anniversary of the Antarctic Treaty,ATCM 13,France,https://documents.ats.aq/ATCM10/wp/ATCM10_wp038_e.pdf
1979,ATCM,10,ATCM X,wp,39,0,Man's impact on the Antarctic environment,ATCM 8,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp039_e.pdf
1979,ATCM,10,ATCM X,wp,39,1,Man's impact on the Antarctic environment,ATCM 8,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp039_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,40,0,Oil contamination of the Antarctic marine environment,ATCM 9,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp040_e.pdf
1979,ATCM,10,ATCM X,wp,40,1,Oil contamination of the Antarctic marine environment,ATCM 9,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp040_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,40,2,Oil contamination of the Antarctic marine environment,ATCM 9,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp040_rev2_e.pdf
1979,ATCM,10,ATCM X,wp,40,3,Oil contamination of the Antarctic marine environment,ATCM 9,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp040_rev3_e.pdf
1979,ATCM,10,ATCM X,wp,41,0,Report of the chairman of the working group on the effects of tourists and non-governmental expeditions in the Antarctic Treaty Area,ATCM 10,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp041_e.pdf
1979,ATCM,10,ATCM X,wp,42,0,"The relationship between scientific research, technology and the protection of the environment",ATCM 15,United Kingdom,https://documents.ats.aq/ATCM10/wp/ATCM10_wp042_e.pdf
1979,ATCM,10,ATCM X,wp,43,0,Petroleum pollution of the Antarctic marine environment,ATCM 9,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp043_e.pdf
1979,ATCM,10,ATCM X,wp,43,1,Petroleum pollution of the Antarctic marine environment,ATCM 9,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp043_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,44,0,Declaration on the twentieth anniversary of the Antarctic Treaty,ATCM 13,Chile,https://documents.ats.aq/ATCM10/wp/ATCM10_wp044_e.pdf
1979,ATCM,10,ATCM X,wp,46,0,Draft recommendation to plenary submitted by the working group on the question of mineral exploration and exploitation: scientific and environmental aspects,ATCM 5,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp046_e.pdf
1979,ATCM,10,ATCM X,wp,47,0,Report of the working group on the question of Antarctic mineral resources: legal and political aspects,ATCM 5,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp047_e.pdf
1979,ATCM,10,ATCM X,wp,47,1,Report of the working group on the question of Antarctic mineral resources: legal and political aspects,ATCM 5,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp047_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,48,0,Draft recommendation on Antarctic resources: the question of mineral exploration and exploitation,ATCM 5,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp048_e.pdf
1979,ATCM,10,ATCM X,wp,48,1,Draft recommendation on Antarctic resources: the question of mineral exploration and exploitation,ATCM 5,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp048_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,48,2,Draft recommendation on Antarctic resources: the question of mineral exploration and exploitation,ATCM 5,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp048_rev2_e.pdf
1979,ATCM,10,ATCM X,wp,49,0,Report of the tenth Consultative Meeting,ATCM 12,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp049_e.pdf
1979,ATCM,10,ATCM X,wp,50,0,Personal report of the Chairman of the Working Group on the question of mineral exploration and exploitation; legal and political aspects,ATCM 5,United Kingdom,https://documents.ats.aq/ATCM10/wp/ATCM10_wp050_e.pdf
1979,ATCM,10,ATCM X,wp,51,0,Twentieth anniversary of the Antarctic Treaty,ATCM 13,United Kingdom,https://documents.ats.aq/ATCM10/wp/ATCM10_wp051_e.pdf
1979,ATCM,10,ATCM X,wp,51,1,Twentieth anniversary of the Antarctic Treaty,ATCM 13,United Kingdom,https://documents.ats.aq/ATCM10/wp/ATCM10_wp051_rev1_e.pdf
1979,ATCM,10,ATCM X,wp,52,0,Draft recommendation on Antarctic marine living resources,ATCM 6,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp052_e.pdf
1979,ATCM,10,ATCM X,wp,52,1,Antarctic marine living resources,ATCM 6,United States,https://documents.ats.aq/ATCM10/wp/ATCM10_wp052_rev1_e.pdf
