meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,1,0,Review of ATCM Recommendations on Operational Matters,ATCM 5,COMNAP | IAATO | IHO | SCAR | WMO,https://documents.ats.aq/ATCM36/wp/ATCM36_wp001_e.doc
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,2,0,"Revised Management Plan for Antarctic Specially Protected Area No. 137 Northwest White Island, McMurdo Sound",CEP 9a,United States,https://documents.ats.aq/ATCM36/wp/ATCM36_wp002_e.doc
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,3,0,"Revised Management Plan for Antarctic Specially Protected Area No. 123 Barwick and Balham Valleys, Southern Victoria Land",CEP 9a,United States,https://documents.ats.aq/ATCM36/wp/ATCM36_wp003_e.doc
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,4,0,Inspection by Germany and South Africa in accordance with Article VII of the Antarctic Treaty and Article 14 of the Protocol on Environmental Protection: January 2013,ATCM 12 | CEP 12,Germany | South Africa,https://documents.ats.aq/ATCM36/wp/ATCM36_wp004_e.doc
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,5,0,"Revised Management Plan for Antarctic Specially Protected Area No. 138 Linnaeus Terrace, Asgard Range, Victoria Land",CEP 9a,United States,https://documents.ats.aq/ATCM36/wp/ATCM36_wp005_e.doc
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,6,0,"Revision of the Management Plan for Antarctic Specially Protected Area No.141 Yukidori Valley, Langhovde, Lützow-Holm Bay",CEP 9a,Japan,https://documents.ats.aq/ATCM36/wp/ATCM36_wp006_e.doc
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,7,0,CEP Five-Year Work Plan adopted at the XVth CEP Meeting at Hobart,CEP 3,France,https://documents.ats.aq/ATCM36/wp/ATCM36_wp007_e.doc
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,8,0,"Proposal for a new Antarctic Specially Managed Area at Chinese Antarctic Kunlun Station, Dome A",CEP 9a,China,https://documents.ats.aq/ATCM36/wp/ATCM36_wp008_e.doc
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,9,0,"General Recommendations from the Joint Inspections undertaken by the United Kingdom, the Netherlands and Spain under Article VII of the Antarctic Treaty and Article 14 of the Environmental Protocol",ATCM 12 | CEP 12,United Kingdom | Netherlands | Spain,https://documents.ats.aq/ATCM36/wp/ATCM36_wp009_e.doc
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,10,0,Identification of potential climate change refugia for emperor penguins: a science-based approach,CEP 10c | CEP 9f,United Kingdom,https://documents.ats.aq/ATCM36/wp/ATCM36_wp010_e.doc
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,11,0,"Revised Management Plan for Antarctic Specially Protected Area No. 108 Green Island, Berthelot Islands, Antarctic Peninsula",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM36/wp/ATCM36_wp011_e.doc
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,12,0,"Revised Management Plan for Antarctic Specially Protected Area No. 117 Avian Island, Marguerite Bay, Antarctic Peninsula",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM36/wp/ATCM36_wp012_e.doc
2013,ATCM,36,ATCM XXXVI - CEP XVI,wp,13,0,"Revised Management Plan for Antarctic Specially Protected Area No. 147 Ablation Valley and Ganymede Heights, Alexander Island",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM36/wp/ATCM36_wp013_e.doc
