meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
1975,ATCM,8,ATCM VIII,wp,1,0,SCAR response to Antarctic Treaty Recommendation VII-2,ATCM 8,Norway,https://documents.ats.aq/ATCM8/wp/ATCM8_wp001_e.pdf
1975,ATCM,8,ATCM VIII,wp,2,0,SCAR response to Antarctic Treaty Recommendation VII-3,ATCM 8,Norway,https://documents.ats.aq/ATCM8/wp/ATCM8_wp002_e.pdf
1975,ATCM,8,ATCM VIII,wp,3,0,Specially Protected Marine Areas and Maritime Sites of Special Scientific Interest,ATCM 16 | ATCM 8,Norway,https://documents.ats.aq/ATCM8/wp/ATCM8_wp003_e.pdf
1975,ATCM,8,ATCM VIII,wp,4,0,Provisional agenda,ATCM 4,Norway,https://documents.ats.aq/ATCM8/wp/ATCM8_wp004_e.pdf
1975,ATCM,8,ATCM VIII,wp,5,0,Note on possible action at the eighth Antarctic Treaty Consultative Meeting on SCAR recommendations relating to Specially Protected Areas,ATCM 8,United Kingdom,https://documents.ats.aq/ATCM8/wp/ATCM8_wp005_e.pdf
1975,ATCM,8,ATCM VIII,wp,6,0,Marine biological resources in Antarctica: Questions concerning necessary measures,ATCM 16,Norway,https://documents.ats.aq/ATCM8/wp/ATCM8_wp006_e.pdf
1975,ATCM,8,ATCM VIII,wp,8,0,Draft recommendation: exchange of information,ATCM 5,United States,https://documents.ats.aq/ATCM8/wp/ATCM8_wp008_e.pdf
1975,ATCM,8,ATCM VIII,wp,9,0,Draft recommendation: man's impact on the Antarctic environment,ATCM 6,United States,https://documents.ats.aq/ATCM8/wp/ATCM8_wp009_e.pdf
1975,ATCM,8,ATCM VIII,wp,9,1,Draft recommendation: man's impact on the Antarctic environment,ATCM 6,United States | New Zealand | United Kingdom,https://documents.ats.aq/ATCM8/wp/ATCM8_wp009_rev1_e.pdf
1975,ATCM,8,ATCM VIII,wp,10,0,Draft recommendation: modifications to the Specially Protected Areas,ATCM 7,United States,https://documents.ats.aq/ATCM8/wp/ATCM8_wp010_e.pdf
1975,ATCM,8,ATCM VIII,wp,11,0,Specially Protected Areas: Litchfield Island,ATCM 7,United States,https://documents.ats.aq/ATCM8/wp/ATCM8_wp011_e.pdf
1975,ATCM,8,ATCM VIII,wp,11,1,Specially Protected Areas: Litchfield Island,ATCM 7,United States,https://documents.ats.aq/ATCM8/wp/ATCM8_wp011_rev1_e.pdf
1975,ATCM,8,ATCM VIII,wp,12,0,"Designation of Cabo Crozier, Ross Island as a SSSI",ATCM 8,United States,https://documents.ats.aq/ATCM8/wp/ATCM8_wp012_e.pdf
1975,ATCM,8,ATCM VIII,wp,12,1,"SSSI: Site No.4 Cape Crozier, Ross Island",ATCM 8,United States,https://documents.ats.aq/ATCM8/wp/ATCM8_wp012_rev1_e.pdf
1975,ATCM,8,ATCM VIII,wp,13,0,"Designation of Barwick Valley, Victorialand as a SSSI",ATCM 8,United States,https://documents.ats.aq/ATCM8/wp/ATCM8_wp013_e.pdf
1975,ATCM,8,ATCM VIII,wp,13,1,"Areas of Special Scientific Interest: No.3 Barwick Valley, Victoria Land",ATCM 8,United States,https://documents.ats.aq/ATCM8/wp/ATCM8_wp013_rev1_e.pdf
