meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
1999,ATCM,23,ATCM XXIII - CEP II,wp,1,0,January 1999 Ministerial Meeting in Antarctica,ATCM 4 | ATCM 6 | CEP 4 | CEP 5 | CEP 6,New Zealand,https://documents.ats.aq/ATCM23/wp/ATCM23_wp001_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,2,0,Consideration of Comprehensive Environmental Evaluations by the Committee for Environmental Protection,CEP 4 | CEP 5,New Zealand,https://documents.ats.aq/ATCM23/wp/ATCM23_wp002_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,3,0,Contingency Planning and Emergency Response,CEP 8,COMNAP,https://documents.ats.aq/ATCM23/wp/ATCM23_wp003_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,4,0,The Monitoring of Environmental Impacts of Scientific Activities and Operations in Antarctica,CEP 6,COMNAP | SCAR,https://documents.ats.aq/ATCM23/wp/ATCM23_wp004_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,5,0,Report on the Work of the Intersessional Contact Group on SAER,CEP 7,Sweden,https://documents.ats.aq/ATCM23/wp/ATCM23_wp005_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,6,0,Reporting on the State of the Antarctic Environment: The SCAR view,CEP 7,SCAR,https://documents.ats.aq/ATCM23/wp/ATCM23_wp006_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,7,0,Guidelines on Environmental Impact Assessment Procedures in Antarctica,CEP 5(a),Argentina,https://documents.ats.aq/ATCM23/wp/ATCM23_wp007_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,7,2,Guidelines for Environmental Impact Assessment in Antarctica,CEP 5(a),Argentina,https://documents.ats.aq/ATCM23/wp/ATCM23_wp007_rev2_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,8,0,Management Plan Site of Special Scientific Interest (SSSI) No. 23 - Svarthamaren,CEP 5(e),Norway,https://documents.ats.aq/ATCM23/wp/ATCM23_wp008_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,9,0,Operation of Working Group II,ATCM 4,Norway,https://documents.ats.aq/ATCM23/wp/ATCM23_wp009_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,10,0,Joint and Several Liability and International Collaborative Science,ATCM 10,New Zealand,https://documents.ats.aq/ATCM23/wp/ATCM23_wp010_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,11,0,Co-operation among Parties with respect to Article 6 of the Protocol,ATCM 8,Germany,https://documents.ats.aq/ATCM23/wp/ATCM23_wp011_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,12,0,Committee for Environmental Protection (CEP): “A Discussion Paper“,ATCM 5(c),Germany,https://documents.ats.aq/ATCM23/wp/ATCM23_wp012_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,13,0,The Question of Liability as Referred to in Article 16 of the Protocol,ATCM 10,Germany,https://documents.ats.aq/ATCM23/wp/ATCM23_wp013_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,14,0,Antarctic Treaty introductory booklet,ATCM 17,Australia,https://documents.ats.aq/ATCM23/wp/ATCM23_wp014_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,15,0,Principles for an Antarctic liability regime,ATCM 10,Australia,https://documents.ats.aq/ATCM23/wp/ATCM23_wp015_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,16,0,An Assessment of Environmental Emergencies Arising from Activities in Antarctica,ATCM 9 | CEP 8,COMNAP,https://documents.ats.aq/ATCM23/wp/ATCM23_wp016_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,17,0,The Rationalisation of Information Exchanged Through the Antarctic Treaty System,ATCM 18,COMNAP,https://documents.ats.aq/ATCM23/wp/ATCM23_wp017_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,18,0,Liability,ATCM 10,Netherlands,https://documents.ats.aq/ATCM23/wp/ATCM23_wp018_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,19,0,"Protected Areas: Revision of Management Plan for Clark Peninsula, Site of Special Scientific Interest 17",ATCM 7(f) | CEP 5(e),Australia,https://documents.ats.aq/ATCM23/wp/ATCM23_wp019_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,20,0,Proposal for a system of Automatic protection of undiscovered and unrecorded historical remains in Antarctica,ATCM 7(f) | CEP 5(e),Norway,https://documents.ats.aq/ATCM23/wp/ATCM23_wp020_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,20,1,Automatic Protection of Pre-1957 Historic Remains,ATCM 7(f) | CEP 5(e),Norway,https://documents.ats.aq/ATCM23/wp/ATCM23_wp020_rev1_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,21,0,Liabilty,ATCM 10,United Kingdom,https://documents.ats.aq/ATCM23/wp/ATCM23_wp021_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,22,0,Annual exchange of information,ATCM 18,United States,https://documents.ats.aq/ATCM23/wp/ATCM23_wp022_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,23,0,"Report of a joint inspection under Article VII of the Antarctic Treaty Inspection Programme: January, 1999",ATCM 14,Germany | United Kingdom,https://documents.ats.aq/ATCM23/wp/ATCM23_wp023_e.doc
1999,ATCM,23,ATCM XXIII - CEP II,wp,24,0,Specially Protected Species in Antarctica,ATCM 7(c) | CEP 5(b),United Kingdom,https://documents.ats.aq/ATCM23/wp/ATCM23_wp024_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,25,0,Operation of the Antarctic Treaty System,ATCM 10 | ATCM 4 | ATCM 6 | ATCM 7,New Zealand,https://documents.ats.aq/ATCM23/wp/ATCM23_wp025_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,26,0,CEP Home Page,ATCM 4,Norway,https://documents.ats.aq/ATCM23/wp/ATCM23_wp026_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,27,0,Cooperation among Parties in accordance with Article 6 of the Protocol on Environmental Protection to the Antarctic Treaty,ATCM 8,Peru,https://documents.ats.aq/ATCM23/wp/ATCM23_wp027_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,28,0,Contact Group on Renewable Energy,ATCM 15 | CEP 5,Peru,https://documents.ats.aq/ATCM23/wp/ATCM23_wp028_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,29,0,Working Group on Radiological Monitoring in Antarctica,ATCM 15 | CEP 5,Peru,https://documents.ats.aq/ATCM23/wp/ATCM23_wp029_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,30,0,Working Group on Environmental Monitoring in Antarctica,ATCM 15 | CEP 5,Peru,https://documents.ats.aq/ATCM23/wp/ATCM23_wp030_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,31,0,Proposed Balleny Island Specially Protected Area,ATCM 7(f) | CEP 5(e),New Zealand,https://documents.ats.aq/ATCM23/wp/ATCM23_wp031_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,32,0,Report to ATCM XXIII on outcomes from the Workshop on Diseases of Antarctic Wildlife,ATCM 7(c) | CEP 5(b),Australia,https://documents.ats.aq/ATCM23/wp/ATCM23_wp032_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,33,0,Annual Exchange of Information,ATCM 18 | CEP 9,Australia,https://documents.ats.aq/ATCM23/wp/ATCM23_wp033_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,34,0,Draft Annex on Environmental Liability to the Madrid Protocol,ATCM 10,Chile,https://documents.ats.aq/ATCM23/wp/ATCM23_wp034_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,35,0,Basic Definitions and Considerations for the Annex on the Liability Regime,ATCM 10,Argentina | Brazil | Chile | Ecuador | Peru | Uruguay,https://documents.ats.aq/ATCM23/wp/ATCM23_wp035_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,36,0,Development of Guidelines for the Protected Area Designation Process,CEP 5(e),New Zealand,https://documents.ats.aq/ATCM23/wp/ATCM23_wp036_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,37,0,Report of the second workshop on Antarctic Protected Areas,CEP 5(e),Peru,https://documents.ats.aq/ATCM23/wp/ATCM23_wp037_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,38,0,CEEs and the CEP,CEP 5,United Kingdom,https://documents.ats.aq/ATCM23/wp/ATCM23_wp038_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,39,0,The World Conference on Science and the Antarctic Treaty System,ATCM 15,Canada | Ecuador,https://documents.ats.aq/ATCM23/wp/ATCM23_wp039_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,40,0,Polar Shipping Code,ATCM 11,United Kingdom,https://documents.ats.aq/ATCM23/wp/ATCM23_wp040_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,41,0,Personal Report of the Chairman of the Liability Discussion in WG1,ATCM 10,New Zealand,https://documents.ats.aq/ATCM23/wp/ATCM23_wp041_e.pdf
1999,ATCM,23,ATCM XXIII - CEP II,wp,42,0,Environmental Damage,ATCM 10,United Kingdom,https://documents.ats.aq/ATCM23/wp/ATCM23_wp042_e.pdf
