meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
2002,ATCM,25,ATCM XXV - CEP V,wp,1,0,"Working Paper Submitted by France to the Twenty fifth Antarctic Treaty Consultative Meeting (Warsaw, 2002)",ATCM 16,France,https://documents.ats.aq/ATCM25/wp/ATCM25_wp001_e.doc
2002,ATCM,25,ATCM XXV - CEP V,wp,2,0,"Working Paper Submitted by France to the Twenty-Fifth Antarctic Treaty Consultative Meeting (Warsaw, 2002)",ATCM 16,France,https://documents.ats.aq/ATCM25/wp/ATCM25_wp002_e.doc
2002,ATCM,25,ATCM XXV - CEP V,wp,3,0,Antarctic Protected Areas System Draft Management Plan for ASPA 114: North Coronation Island,CEP 4(g),United Kingdom,https://documents.ats.aq/ATCM25/wp/ATCM25_wp003_e.pdf
2002,ATCM,25,ATCM XXV - CEP V,wp,4,0,Review of the List of Historic Sites and Monuments,CEP 4(g),United Kingdom,https://documents.ats.aq/ATCM25/wp/ATCM25_wp004_e.pdf
2002,ATCM,25,ATCM XXV - CEP V,wp,5,0,Emblem of the Antarctic Treaty,ATCM 4(a),United Kingdom,https://documents.ats.aq/ATCM25/wp/ATCM25_wp005_e.doc
2002,ATCM,25,ATCM XXV - CEP V,wp,6,0,The Antarctic Treaty Information Exchange Web Site,ATCM 16,Argentina,https://documents.ats.aq/ATCM25/wp/ATCM25_wp006_e.doc
2002,ATCM,25,ATCM XXV - CEP V,wp,7,0,Annex II: Reasons for a review,CEP 4(d),Argentina,https://documents.ats.aq/ATCM25/wp/ATCM25_wp007_e.pdf
2002,ATCM,25,ATCM XXV - CEP V,wp,8,0,Final report of the intersessional contact group on Specially Protected Species in Antarctica,CEP 4(d),Argentina,https://documents.ats.aq/ATCM25/wp/ATCM25_wp008_e.pdf
2002,ATCM,25,ATCM XXV - CEP V,wp,9,0,Implications of the entry into force of Annex V to the Environmental Protocol,CEP 4(g),United Kingdom,https://documents.ats.aq/ATCM25/wp/ATCM25_wp009_e.pdf
2002,ATCM,25,ATCM XXV - CEP V,wp,10,0,Review of draft Protected Area Management Plans Report of the UK-led Intersessional Contact Group,CEP 4(g),United Kingdom,https://documents.ats.aq/ATCM25/wp/ATCM25_wp010_e.pdf
