meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
2021,ATCM,43,ATCM XLIII - CEP XXIII,wp,1,0,Proposal for Inclusion of the San Telmo Wreck in the Antarctic Treaty List of Historic Sites and Monuments,CEP 9b,Spain,https://documents.ats.aq/ATCM43/wp/ATCM43_wp001_e.doc
2021,ATCM,43,ATCM XLIII - CEP XXIII,wp,2,1,"Review of the Management Plans for Antarctic Specially Protected Areas (ASPAs) No. 113 Litchfield Island, Arthur Harbor, Palmer Archipelago, No. 119 Davis Valley and Forlidas Pond, Dufek Massif, and No. 139 Biscoe Point, Palmer Archipelago.",CEP 9a,United States,https://documents.ats.aq/ATCM43/wp/ATCM43_wp002_rev1_e.docx
2021,ATCM,43,ATCM XLIII - CEP XXIII,wp,3,0,"Revised Management Plan for Antarctic Specially Protected Area No. 121 Cape Royds, Ross Island",CEP 9a,United States,https://documents.ats.aq/ATCM43/wp/ATCM43_wp003_e.docx
2021,ATCM,43,ATCM XLIII - CEP XXIII,wp,4,0,"Revised Management Plan for Antarctic Specially Protected Area No. 124 Cape Crozier, Ross Island",CEP 9a,United States,https://documents.ats.aq/ATCM43/wp/ATCM43_wp004_e.docx
2021,ATCM,43,ATCM XLIII - CEP XXIII,wp,5,0,Suggested guidelines for the de-designation of Antarctic Specially Protected Areas (ASPA),CEP 9e,United States | United Kingdom | New Zealand | China | Australia | Norway,https://documents.ats.aq/ATCM43/wp/ATCM43_wp005_e.docx
2021,ATCM,43,ATCM XLIII - CEP XXIII,wp,6,0,"Revised Management Plan for Antarctic Specially Protected Area No. 106 Cape Hallett, Northern Victoria Land, Ross Sea",CEP 9a,United States,https://documents.ats.aq/ATCM43/wp/ATCM43_wp006_e.docx
2021,ATCM,43,ATCM XLIII - CEP XXIII,wp,7,0,"Revised Visitor Site Guidelines for Site No. 28 Seabee Hook, Cape Hallett, Northern Victoria Land, Ross Sea",CEP 9c,United States,https://documents.ats.aq/ATCM43/wp/ATCM43_wp007_e.docx
2021,ATCM,43,ATCM XLIII - CEP XXIII,wp,8,0,Preliminary COMNAP advice in regards to ATCM review of Resolution 1 (2013),ATCM 13,COMNAP,https://documents.ats.aq/ATCM43/wp/ATCM43_wp008_e.docx
2021,ATCM,43,ATCM XLIII - CEP XXIII,wp,9,1,"Review of Management Plan for Antarctic Specially Protected Area (ASPA) No 163: Dakshin Gangotri Glacier, Dronning Maud Land",CEP 9a,India,https://documents.ats.aq/ATCM43/wp/ATCM43_wp009_rev1_e.docx
2021,ATCM,43,ATCM XLIII - CEP XXIII,wp,10,0,Report of the intersessional open-ended contact group (ICG) to Review the Draft Comprehensive Environmental Evaluation prepared by New Zealand for ‘Scott Base Redevelopment’,CEP 8a,Spain,https://documents.ats.aq/ATCM43/wp/ATCM43_wp010_e.docx
2021,ATCM,43,ATCM XLIII - CEP XXIII,wp,11,0,Report from the Intersessional Contact Group (ICG) on strengthening the existing guidance for visitors to Antarctica – Proposal to adopt updated General Guidelines for Visitors to the Antarctic,CEP 9c,Germany,https://documents.ats.aq/ATCM43/wp/ATCM43_wp011_e.docx
