meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
1997,ATCM,21,ATCM XXI,wp,0,0,List of working papers,ATCM 1,New Zealand,https://documents.ats.aq/ATCM21/wp/ATCM21_wp000_e.pdf
1997,ATCM,21,ATCM XXI,wp,1,0,Rules of procedure for ATCMs: Corrected version,ATCM 7,New Zealand,https://documents.ats.aq/ATCM21/wp/ATCM21_wp001_e.pdf
1997,ATCM,21,ATCM XXI,wp,2,1,Committee for Environmental Protection (CEP): Establishment Issues,ATCM 7,Netherlands,https://documents.ats.aq/ATCM21/wp/ATCM21_wp002_rev1_e.pdf
1997,ATCM,21,ATCM XXI,wp,3,0,Historic sites and monuments,ATCM 6,New Zealand,https://documents.ats.aq/ATCM21/wp/ATCM21_wp003_e.pdf
1997,ATCM,21,ATCM XXI,wp,4,1,Management Plan for Historic Site No. 16 and 17 (containing the historic Tierra Nova hut of Captain F Scott and its precincts) Cape Evans. Ross Island,ATCM 6,New Zealand,https://documents.ats.aq/ATCM21/wp/ATCM21_wp004_rev1_e.pdf
1997,ATCM,21,ATCM XXI,wp,5,2,"Management Plan for Specially Protected Area (SPA) No. 5 Beaufort Island, McMurdo Sound, Ross Sea",ATCM 6,New Zealand,https://documents.ats.aq/ATCM21/wp/ATCM21_wp005_rev2_e.pdf
1997,ATCM,21,ATCM XXI,wp,6,2,"Management Plan for a new Site of Special Scientific Interest (SSSI) No. XX Botany Bay, Cape Geoolgy, Victoria Land",ATCM 6,New Zealand,https://documents.ats.aq/ATCM21/wp/ATCM21_wp006_rev2_e.pdf
1997,ATCM,21,ATCM XXI,wp,7,2,"Management Plan for Site of Special Scientific Interest (SSSI) No. 12 Canada Glacier, Taylor Valley, Victoria Land",ATCM 6,New Zealand,https://documents.ats.aq/ATCM21/wp/ATCM21_wp007_rev2_e.pdf
1997,ATCM,21,ATCM XXI,wp,8,0,"Report submitted to the XXIst ATCM by the depositary government of the Convention for the Conservation of Antarctic Seals (United Kingdom) in accordance with Recommendation XIII-2, Paragraph 2(d)",ATCM 5,United Kingdom,https://documents.ats.aq/ATCM21/wp/ATCM21_wp008_e.pdf
1997,ATCM,21,ATCM XXI,wp,9,0,Emergency response action and contingency planning,ATCM 11,United Kingdom,https://documents.ats.aq/ATCM21/wp/ATCM21_wp009_e.pdf
1997,ATCM,21,ATCM XXI,wp,10,0,Proposals for improving the Protected Area System,ATCM 6,United Kingdom,https://documents.ats.aq/ATCM21/wp/ATCM21_wp010_e.pdf
1997,ATCM,21,ATCM XXI,wp,11,0,Natural disasters in the Antarctic,ATCM 11,Chile,https://documents.ats.aq/ATCM21/wp/ATCM21_wp011_e.pdf
1997,ATCM,21,ATCM XXI,wp,12,1,Contamination of the Southern Ocean,ATCM 14,Chile,https://documents.ats.aq/ATCM21/wp/ATCM21_wp012_rev1_e.pdf
1997,ATCM,21,ATCM XXI,wp,13,0,Comprehensive Environmental Evaluation: further initiatives in implementation methodology,ATCM 6,New Zealand | South Africa,https://documents.ats.aq/ATCM21/wp/ATCM21_wp013_e.pdf
1997,ATCM,21,ATCM XXI,wp,14,0,Proposals for education and training in Antarctica,ATCM 13,United Kingdom,https://documents.ats.aq/ATCM21/wp/ATCM21_wp014_e.pdf
1997,ATCM,21,ATCM XXI,wp,15,2,"Management Plan for a new Antarctic Specially Protected Area (ASPA) No. ??? Lewis Bay, Mount Erebus, Ross Island",ATCM 6,New Zealand,https://documents.ats.aq/ATCM21/wp/ATCM21_wp015_rev2_e.pdf
