meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
2008,ATCM,31,ATCM XXXI - CEP XI,wp,49,0,Оn the status and development of the Antarctic Treaty System,ATCM 5,Russian Federation,https://documents.ats.aq/ATCM31/wp/ATCM31_wp049_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,50,0,Proposals for Regulating the Adventure Tourism and Non-Governmental Activity in The Antarctic,ATCM 11,Russian Federation,https://documents.ats.aq/ATCM31/wp/ATCM31_wp050_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,51,0,Developing a Strategic Vision of Antarctic Tourism for the next Decade,ATCM 11,United Kingdom,https://documents.ats.aq/ATCM31/wp/ATCM31_wp051_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,52,0,"Revised Draft Antarctic Specially Protected Area (ASPA) Management Plan for the Mount Harding, Grove Mountains, East Antarctica",CEP 7(a),China,https://documents.ats.aq/ATCM31/wp/ATCM31_wp052_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,53,0,"Antarctic Specially Protected Area (ASPA) Management Plan for Marion Nunataks, Charcot Island, Antarctic Peninsula",CEP 7(a),United Kingdom,https://documents.ats.aq/ATCM31/wp/ATCM31_wp053_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,54,0,Proposal to revise the inspection checklists contained in Resolution 5 (1995),ATCM 12 | CEP 10,Argentina,https://documents.ats.aq/ATCM31/wp/ATCM31_wp054_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,55,0,The Marine Biodiversity Information Network: 2010 and Beyond,CEP 9(b),Belgium,https://documents.ats.aq/ATCM31/wp/ATCM31_wp055_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,56,0,"Site Guidelines for Whalers Bay, Deception Island, South Shetland Islands",CEP 7(c),Argentina | Chile | Norway | Spain | United Kingdom | United States,https://documents.ats.aq/ATCM31/wp/ATCM31_wp056_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,57,0,Report on Effectiveness of Trial Informal Group,CEP 3,Brazil,https://documents.ats.aq/ATCM31/wp/ATCM31_wp057_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,58,0,Review of Draft Management Plans by Trial Informal Group,CEP 7(a),Brazil,https://documents.ats.aq/ATCM31/wp/ATCM31_wp058_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,59,0,"Site Guidelines for Half Moon Island, South Shetland Islands",CEP 7(c),Argentina,https://documents.ats.aq/ATCM31/wp/ATCM31_wp059_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,60,0,Quantifying Atmospheric Emissions in Antarctic Comprehensive Environmental Evaluations,CEP 6(b),United Kingdom,https://documents.ats.aq/ATCM31/wp/ATCM31_wp060_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,61,0,Antarctic Protected Area System: Revised List of Historic Sites and Monuments Measure 3 (2003) Guidelines for its Application,ATCM 4 | CEP 7(b),Chile | United States,https://documents.ats.aq/ATCM31/wp/ATCM31_wp061_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,62,0,The Antarctic Treaty and the Public. “The White Book”: A Project on the History and Achievements of the Antarctic Treaty System,ATCM 5,Chile,https://documents.ats.aq/ATCM31/wp/ATCM31_wp062_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,63,0,Procedure for Selection and Appointment of the Executive Secretary of the Secretariat of the Antarctic Treaty,ATCM 6,Australia,https://documents.ats.aq/ATCM31/wp/ATCM31_wp063_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,63,1,Procedure for Selection and Appointment of the Executive Secretary of the Secretariat of the Antarctic Treaty,ATCM 6,Australia,https://documents.ats.aq/ATCM31/wp/ATCM31_wp063_rev1_e.doc
