meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
1998,ATCM,22,ATCM XXII - CEP I,wp,1,0,Liability - report of the group of legal experts,ATCM 9,Norway,https://documents.ats.aq/ATCM22/wp/ATCM22_wp001_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,2,0,Emergency reponse and contingency planning,ATCM 8,United Kingdom,https://documents.ats.aq/ATCM22/wp/ATCM22_wp002_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,3,0,Antarctic Protected Area System - Annex 5,ATCM 7(f) | CEP 4(f),United Kingdom,https://documents.ats.aq/ATCM22/wp/ATCM22_wp003_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,4,0,Rapport - Convention pour la protection des phode l’Antarctique (Royaume-Uni),ATCM 5(a),United Kingdom,https://documents.ats.aq/ATCM22/wp/ATCM22_wp004_f.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,5,0,Guide to the Preparation of Management Plans - Antarctic Specially Protected Areas,ATCM 7(f) | CEP 4(f),Norway,https://documents.ats.aq/ATCM22/wp/ATCM22_wp005_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,6,0,Antarctic Treaty introductory booklet,ATCM 16,Australia,https://documents.ats.aq/ATCM22/wp/ATCM22_wp006_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,7,0,"Respect des Dispositions, Protocole relatif a la Protection de l'Environnement",ATCM 7(a),Australia,https://documents.ats.aq/ATCM22/wp/ATCM22_wp007_f.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,8,0,Antarctic Treaty Secretariat,ATCM 5(c),Australia,https://documents.ats.aq/ATCM22/wp/ATCM22_wp008_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,10,0,"Historic Sites Management Plans (Sites No. 15, 18 y 22)",ATCM 7(f) | CEP 4(f),New Zealand,https://documents.ats.aq/ATCM22/wp/ATCM22_wp010_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,11,0,Report on the Work ok the Intersessional Contact Group,ATCM 6 | CEP 4(i),New Zealand,https://documents.ats.aq/ATCM22/wp/ATCM22_wp011_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,12,0,Emergency response action,ATCM 8,Norway,https://documents.ats.aq/ATCM22/wp/ATCM22_wp012_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,13,0,The Polar Code for Shipping,ATCM 10,COMNAP,https://documents.ats.aq/ATCM22/wp/ATCM22_wp013_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,14,0,Procedures of Environmental Assessment...(Annex I of the Madrid Protocol),ATCM 7(b) | CEP 4(b),Argentina,https://documents.ats.aq/ATCM22/wp/ATCM22_wp014_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,15,0,The question of liability - Art.16 of the Protocol,ATCM 9,Germany,https://documents.ats.aq/ATCM22/wp/ATCM22_wp015_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,16,0,Emergency response action and contingency planning,ATCM 8,Germany,https://documents.ats.aq/ATCM22/wp/ATCM22_wp016_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,17,0,The International Code of Safety for Ships in Polar Waters (Polar Code),ATCM 10,Norway,https://documents.ats.aq/ATCM22/wp/ATCM22_wp017_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,18,0,The International Code of Safety for Ships Navigating in Polar Waters - the Antarctic Issues,ATCM 10,Norway,https://documents.ats.aq/ATCM22/wp/ATCM22_wp018_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,19,0,"Environmental Impact Assessment - The Role of EIA Guidelines in Understanding ""Minor"" and ""Transitory""",ATCM 7(b) | CEP 4(b),Australia,https://documents.ats.aq/ATCM22/wp/ATCM22_wp019_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,20,0,Committee for Environmental Protection (CEP): Consequences of Establishment,ATCM 7(a) | CEP 4(a),Norway,https://documents.ats.aq/ATCM22/wp/ATCM22_wp020_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,21,0,Antarctic Protected Area System. Historic Sites and Monuments. South-West Coast of Elephant Island,ATCM 7(f) | CEP 4(f),United Kingdom,https://documents.ats.aq/ATCM22/wp/ATCM22_wp021_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,22,0,Protection of the Antarctic environment: declaration of the XXII ATCM,ATCM 7(a),Chile,https://documents.ats.aq/ATCM22/wp/ATCM22_wp022_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,23,0,Committee for Environmental Protection (CEP): Establishment Issues,ATCM 7(a) | CEP 4(a),Netherlands | New Zealand,https://documents.ats.aq/ATCM22/wp/ATCM22_wp023_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,24,0,Committee of Environmental Protection (CEP): A Discussion Papers,ATCM 7(a) | CEP 4(a),United Kingdom,https://documents.ats.aq/ATCM22/wp/ATCM22_wp024_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,25,0,ATCM homepage,ATCM 5(c),Norway,https://documents.ats.aq/ATCM22/wp/ATCM22_wp025_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,26,0,Report of the Antarctic Protected Areas workshop,ATCM 7(f) | CEP 4(f),Norway | United Kingdom,https://documents.ats.aq/ATCM22/wp/ATCM22_wp026_e.pdf
1998,ATCM,22,ATCM XXII - CEP I,wp,27,0,Developing the Protected Areas System in Antarctica,ATCM 7(f) | CEP 4(f),SCAR,https://documents.ats.aq/ATCM22/wp/ATCM22_wp027_e.pdf
