meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,11,0,Review of Antarctic Specially Protected Area (ASPA) No. 142 - Svarthamaren,CEP 9a,Norway,https://documents.ats.aq/ATCM37/wp/ATCM37_wp011_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,12,0,Assessing Bioprospecting in Antarctica,ATCM 17,Belgium,https://documents.ats.aq/ATCM37/wp/ATCM37_wp012_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,13,0,Coastal Camping Activities Conducted by Non-Governmental Organizations,ATCM 11 | CEP 8b,United States | Norway,https://documents.ats.aq/ATCM37/wp/ATCM37_wp013_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,14,0,Advances in creating digital elevation models for Antarctic Specially Managed and Protected Areas,CEP 11,United States,https://documents.ats.aq/ATCM37/wp/ATCM37_wp014_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,15,0,"Report of the Informal Discussions on the Proposal for a new Antarctic Specially Managed Area at Chinese Antarctic Kunlun Station, Dome A",CEP 9a,China,https://documents.ats.aq/ATCM37/wp/ATCM37_wp015_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,16,0,"The Draft Comprehensive Environmental Evaluation for the construction and operation of the New Chinese Research Station, Victoria Land, Antarctica",CEP 8a,China,https://documents.ats.aq/ATCM37/wp/ATCM37_wp016_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,17,0,Advancing Recommendations of the CEP Tourism Study,CEP 11,Australia | New Zealand | Norway | United Kingdom | United States,https://documents.ats.aq/ATCM37/wp/ATCM37_wp017_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,18,0,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 169 Amanda Bay, Ingrid Christensen Coast, Princess Elizabeth Land, East Antarctica",CEP 9a,Australia | China,https://documents.ats.aq/ATCM37/wp/ATCM37_wp018_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,19,0,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 136 Clark Peninsula, Budd Coast, Wilkes Land, East Antarctica",CEP 9a,Australia,https://documents.ats.aq/ATCM37/wp/ATCM37_wp019_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,20,0,Marine Protected Areas in the Antarctic Treaty System,ATCM 5,Russian Federation,https://documents.ats.aq/ATCM37/wp/ATCM37_wp020_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,21,0,"Revision of the Management Plan for Antarctic Specially Managed Area (ASMA) No. 6 Larsemann Hills, East Antarctica",CEP 9a,Australia | China | India | Russian Federation,https://documents.ats.aq/ATCM37/wp/ATCM37_wp021_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,22,0,"Construction and Operation of Belarusian Antarctic Research Station at Mount Vechernyaya, Enderby Land. Draft Comprehensive Environmental Evaluation",CEP 8a,Belarus,https://documents.ats.aq/ATCM37/wp/ATCM37_wp022_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,23,0,Horseshoe Island Visitor Site Guidelines: Proposed Revision,CEP 9c,United Kingdom,https://documents.ats.aq/ATCM37/wp/ATCM37_wp023_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,24,0,Improvements to the Antarctic Environmental Impact Assessment process,CEP 8b,United Kingdom,https://documents.ats.aq/ATCM37/wp/ATCM37_wp024_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,25,0,"The status of Antarctic Specially Protected Area No. 114 Northern Coronation Island, South Orkney Islands",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM37/wp/ATCM37_wp025_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,26,0,"Revised Management Plan for Antarctic Specially Protected Area No. 124 Cape Crozier, Ross Island",CEP 9a,United States,https://documents.ats.aq/ATCM37/wp/ATCM37_wp026_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,27,0,"Report of the intersessional open-ended contact group established to consider the draft CEE for the “Construction and operation of Belarusian Antarctic Research Station at Mount Vechernyaya, Enderby Land”",CEP 8a,Australia,https://documents.ats.aq/ATCM37/wp/ATCM37_wp027_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,28,0,Antarctic clean-up activities: checklist for preliminary site assessment,CEP 6,Australia,https://documents.ats.aq/ATCM37/wp/ATCM37_wp028_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,29,0,Review of the Guidelines for Environmental Impact Assessment in Antarctica,CEP 8b,Australia,https://documents.ats.aq/ATCM37/wp/ATCM37_wp029_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,30,0,Proposal to modify the management arrangements for Mawson’s Huts and Cape Denison,CEP 9a | CEP 9c,Australia,https://documents.ats.aq/ATCM37/wp/ATCM37_wp030_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,31,0,Subsidiary Group on Management Plans – Report on 2013/14 Intersessional Work,CEP 9a,Norway,https://documents.ats.aq/ATCM37/wp/ATCM37_wp031_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,32,0,Framework for future discussions on experiences and challenges identified by competent authorities with regard to diverse types of tourism and nongovernmental activities,ATCM 11,Norway,https://documents.ats.aq/ATCM37/wp/ATCM37_wp032_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,33,0,Background and initial thoughts and questions: Need for and development of procedures concerning ASPA and ASMA designation,CEP 9f,Norway,https://documents.ats.aq/ATCM37/wp/ATCM37_wp033_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,34,0,IEE or CEE: which one to choose?,CEP 8b,France | Belgium,https://documents.ats.aq/ATCM37/wp/ATCM37_wp034_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,35,0,The Antarctic Protected Area system: protection of outstanding geological features,CEP 9f,United Kingdom | Argentina | Australia | Spain,https://documents.ats.aq/ATCM37/wp/ATCM37_wp035_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,36,0,Monitoring vegetation cover in Antarctic Specially Protected Areas using satellite remote sensing: a pilot study,CEP 9f,United Kingdom,https://documents.ats.aq/ATCM37/wp/ATCM37_wp036_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,37,0,Final Report of the Intersessional Contact Group on the exercise of jurisdiction in the Antarctic Treaty Area,ATCM 5,France,https://documents.ats.aq/ATCM37/wp/ATCM37_wp037_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,38,0,Final Report of the Intersessional Contact Group on the Development of a Glossary of Terms and Expressions used by the ATCM,ATCM 6,France,https://documents.ats.aq/ATCM37/wp/ATCM37_wp038_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,39,0,"The concept of ""outstanding values"" in the marine environment under Annex V of the Protocol",CEP 9e,Belgium | France,https://documents.ats.aq/ATCM37/wp/ATCM37_wp039_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,40,0,Fostering Coordinated Antarctic Climate Change Monitoring,ATCM 14 | CEP 7,United States | Norway | United Kingdom,https://documents.ats.aq/ATCM37/wp/ATCM37_wp040_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,41,0,Strategic Scientific Priorities for Antarctic Research of the Netherlands,ATCM 13,Netherlands,https://documents.ats.aq/ATCM37/wp/ATCM37_wp041_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,42,0,Supporting the Continued Development of the Polar Code,ATCM 10,United States,https://documents.ats.aq/ATCM37/wp/ATCM37_wp042_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,43,0,"Report of the Intersessional Open-ended Contact Group Established to Consider the Draft CEE for the “Proposed Construction and Operation of a New Chinese Research Station, Victoria Land, Antarctica”",CEP 8a,United States,https://documents.ats.aq/ATCM37/wp/ATCM37_wp043_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,44,0,Toward a Risk-based Assessment of Tourist Activities,ATCM 11,United States,https://documents.ats.aq/ATCM37/wp/ATCM37_wp044_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,45,0,Operational Matters ICG: Strengthening Cooperation in Hydrographic Surveying and Charting of Antarctic Waters,ATCM 10,United States,https://documents.ats.aq/ATCM37/wp/ATCM37_wp045_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,46,0,Antarctic trial of WWF’s Rapid Assessment of Circum-Arctic Ecosystem Resilience (RACER) Conservation Planning Tool,CEP 7,United Kingdom | Germany | Norway | Spain,https://documents.ats.aq/ATCM37/wp/ATCM37_wp046_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,47,1,Outreach Activities on occasion of the 25th Anniversary of the signing of the Protocol on Environment Protection to the Antarctic Treaty,CEP 3,Argentina | Chile,https://documents.ats.aq/ATCM37/wp/ATCM37_wp047_rev1_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,48,0,Entry into force of Measure 4 (2004),ATCM 11,France | United Kingdom | Chile | Finland | Netherlands | New Zealand | South Africa,https://documents.ats.aq/ATCM37/wp/ATCM37_wp048_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,49,0,On the Issue of Commercial Tour Vessels navigating under a Third-party Flag in the Antarctic Treaty Area,ATCM 11 | ATCM 16,France,https://documents.ats.aq/ATCM37/wp/ATCM37_wp049_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,50,0,Continuation of the Intersessional Contact Group on Marathons and Large-Scale Sporting Events held in Antarctica,ATCM 11,Chile,https://documents.ats.aq/ATCM37/wp/ATCM37_wp050_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,51,0,"Considerations for the use of unmanned aircraft systems (UAS) for research, monitoring, and observation in Antarctica",ATCM 10 | CEP 8b,United States,https://documents.ats.aq/ATCM37/wp/ATCM37_wp051_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,52,0,"Revision of Management Plan for Antarctic Specially Protected Area (ASPA) No. 150, Ardley Island (Ardley Peninsula), Maxwell Bay, King George Island",CEP 9a,Chile,https://documents.ats.aq/ATCM37/wp/ATCM37_wp052_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,53,0,Antarctic Search and Rescue. Understanding Planning Assumptions,ATCM 10,United States,https://documents.ats.aq/ATCM37/wp/ATCM37_wp053_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,54,0,"Revision of Management Plan for Antarctic Specially Protected Area (ASPA) No. 125, Fildes Peninsula, King George Island",CEP 9a,Chile,https://documents.ats.aq/ATCM37/wp/ATCM37_wp054_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,55,0,Reviewing information exchange requirements,ATCM 16,Australia,https://documents.ats.aq/ATCM37/wp/ATCM37_wp055_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,56,0,Intersessional Contact Group Report on Cooperation in Antarctica,ATCM 5,Chile,https://documents.ats.aq/ATCM37/wp/ATCM37_wp056_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,57,0,Contributions to the Protection of Fossils in Antarctica,CEP 9f,Argentina,https://documents.ats.aq/ATCM37/wp/ATCM37_wp057_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,58,1,"Revised Management Plan for Antarctic Specially Protected Area No. 171, Narębski Point, Barton Peninsula, King George Island",CEP 9a,Korea (ROK),https://documents.ats.aq/ATCM37/wp/ATCM37_wp058_rev1_e.doc
2014,ATCM,37,ATCM XXXVII - CEP XVII,wp,59,0,Informal intersessional discussion on the need of ASPA values monitoring in connection with ASPA Management Plan reviews,CEP 9f,Russian Federation,https://documents.ats.aq/ATCM37/wp/ATCM37_wp059_e.doc
