meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
2003,ATCM,26,ATCM XXVI - CEP VI,wp,12,0,Draft Staff Regulations for the Antarctic Treaty Secretariat,ATCM 4(b),Argentina | Australia,https://documents.ats.aq/ATCM26/wp/ATCM26_wp012_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,13,0,Management of Antarctic Non-Government Activities,ATCM 10,Australia,https://documents.ats.aq/ATCM26/wp/ATCM26_wp013_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,14,0,Review of Measures Adopted by Antarctic Treaty Consultative Meetings XIX to XXIV,ATCM 4(a),Australia | Netherlands,https://documents.ats.aq/ATCM26/wp/ATCM26_wp014_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,15,0,Antarctic Protected Areas System,CEP 4(g),Australia,https://documents.ats.aq/ATCM26/wp/ATCM26_wp015_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,16,0,Antarctic Protected Areas System: Review of Draft Protected Area Management Plans Report of the Australia-led Intersessional Contact Group,CEP 4(g),Australia,https://documents.ats.aq/ATCM26/wp/ATCM26_wp016_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,16,1,Antarctic Protected Areas System: Review of Draft Protected Area Management Plans Report of the Australia-led Intersessional Contact Group,CEP 4(g),Australia,https://documents.ats.aq/ATCM26/wp/ATCM26_wp016_rev1_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,17,0,Review of the List of Historic Sites and Monuments,CEP 4(g),United Kingdom,https://documents.ats.aq/ATCM26/wp/ATCM26_wp017_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,17,1,Review of the List of Historic Sites and Monuments,CEP 4(g),United Kingdom,https://documents.ats.aq/ATCM26/wp/ATCM26_wp017_rev1_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,18,0,The Attendance of non-Party States at Consultative Meetings: A proposed change to the Rules of Procedures of the ATCM.,ATCM 4(a),United Kingdom,https://documents.ats.aq/ATCM26/wp/ATCM26_wp018_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,19,0,"Antarctic Protected Areas System: Proposal for a new Antarctic Specially Protected Area Terra Nova Bay, Ross Sea",CEP 4(g),Italy,https://documents.ats.aq/ATCM26/wp/ATCM26_wp019_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,19,2,"Antarctic Protected Areas System: Proposal for a new Antarctic Specially Protected Area Terra Nova Bay, Ross Sea",CEP 4(g),Italy,https://documents.ats.aq/ATCM26/wp/ATCM26_wp019_rev2_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,20,0,Systematic environmental protection in Antarctica (SEPIA) The creation of a systematic environmental-geographic framework for Antarctica using Environmental Domains Analysis,CEP 4(g),New Zealand,https://documents.ats.aq/ATCM26/wp/ATCM26_wp020_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,21,0,Report of the intercessional discussion group on state of the Antarctic environment reporting,CEP 6,Australia | New Zealand,https://documents.ats.aq/ATCM26/wp/ATCM26_wp021_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,22,0,Approval of Measures Under Article IX of the Antarctic Treaty,ATCM 4(a),Argentina | Italy | Netherlands | Norway | South Africa | Sweden | United Kingdom,https://documents.ats.aq/ATCM26/wp/ATCM26_wp022_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,23,0,Proposals to improve the Management and Regulation of Antarctic Tourism,ATCM 10,United Kingdom,https://documents.ats.aq/ATCM26/wp/ATCM26_wp023_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,24,0,Whalers Bay Historic Site No. 71,CEP 4(g),Chile | Norway | United Kingdom,https://documents.ats.aq/ATCM26/wp/ATCM26_wp024_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,25,0,Progress report of the CEP intersesional contact group on Annex II review,CEP 4(d),Argentina,https://documents.ats.aq/ATCM26/wp/ATCM26_wp025_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,26,0,Proposed amendment of Recommendation XVIII-1 (1994),ATCM 10,United Kingdom,https://documents.ats.aq/ATCM26/wp/ATCM26_wp026_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,27,0,"Antarctic Protected Area System: A Draft Antarctic Specially Managed Area Plan for the McMurdo Dry Valleys, Southern Victoria Land",CEP 4(g),United States | New Zealand,https://documents.ats.aq/ATCM26/wp/ATCM26_wp027_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,28,0,Review of the guideline for CEP consideration of new and revised draft management plans for Protected Areas,CEP 4(g),New Zealand,https://documents.ats.aq/ATCM26/wp/ATCM26_wp028_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,29,0,Usefulness of an intersessional working group on the adoption of a regulation on tourism activities in Antarctica,ATCM 10,France,https://documents.ats.aq/ATCM26/wp/ATCM26_wp029_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,30,0,"Antarctic Specially Protected Area No. 120, Geology Point archipelago",CEP 4(g),France,https://documents.ats.aq/ATCM26/wp/ATCM26_wp030_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,31,0,"Review of Antarctic Specially Protected Area (ASPA) Nos. 105, 131, 154, 155, AND 156",CEP 4(g),New Zealand,https://documents.ats.aq/ATCM26/wp/ATCM26_wp031_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,32,0,Review of draft Antarctic Specially Protected Area 118 Management Plan: report of the intersessional contact group,CEP 4(g),New Zealand,https://documents.ats.aq/ATCM26/wp/ATCM26_wp032_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,33,0,"Chairman's draft of Annex VI to the Protocol on Environmental Protection to the Antarctic Treaty “Liability arising from environmental emergencies""",ATCM 7,New Zealand,https://documents.ats.aq/ATCM26/wp/ATCM26_wp033_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,34,0,Anthropogenic acoustic noises and discharges and their impact on marine mammal populations,CEP 4(d),Spain,https://documents.ats.aq/ATCM26/wp/ATCM26_wp034_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,35,0,Intersessional Contact Group to consider the draft CEE for the ANDRILL Program (New Zealand,CEP 4(b),Australia,https://documents.ats.aq/ATCM26/wp/ATCM26_wp035_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,36,0,Final report concerning the draft Comprehensive Environmental Evaluation (CEE) presented by the Russian Federation on water sampling the subglacial Lake Vostok,ATCM 12,France,https://documents.ats.aq/ATCM26/wp/ATCM26_wp036_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,37,0,Advice to mariners and vessel operators on the Environmental Protocol's obligations,ATCM 10 | CEP 4(f),United Kingdom,https://documents.ats.aq/ATCM26/wp/ATCM26_wp037_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,37,1,Advice to mariners and vessel operators on the Environmental Protocol's obligations,ATCM 10 | CEP 4(f),United Kingdom,https://documents.ats.aq/ATCM26/wp/ATCM26_wp037_rev1_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,38,0,Draft Management Plan for proposed Antarctic Specially Protected Area (ASPA),CEP 4(g),India,https://documents.ats.aq/ATCM26/wp/ATCM26_wp038_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,39,0,Site recommended for inclusion in the list of Historical Sites and Monuments in Antarctica,CEP 4(g),India,https://documents.ats.aq/ATCM26/wp/ATCM26_wp039_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,40,0,Amended Rules of Procedure of Antarctic Treaty Consultative Meetings -Establishment of the Secretariat-,ATCM 4(a),Australia,https://documents.ats.aq/ATCM26/wp/ATCM26_wp040_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,41,0,Procedure for the Appointment of the Executive Secretary of the Secretariat of the Antarctic Treaty,ATCM 4(a),Australia,https://documents.ats.aq/ATCM26/wp/ATCM26_wp041_e.doc
2003,ATCM,26,ATCM XXVI - CEP VI,wp,42,0,Amendment to the Chairman’s draft Annex VI “Liability Arising from Environmental Emergencies”: Art.14,ATCM 7,Germany | Australia | Finland | France | Italy | Netherlands | Spain | Sweden,https://documents.ats.aq/ATCM26/wp/ATCM26_wp042_e.doc
