meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
1972,ATCM,7,ATCM VII,wp,29,2,Man's impact on the Antarctic environment,ATCM 10,Russian Federation,https://documents.ats.aq/ATCM7/wp/ATCM7_wp029_rev2_e.pdf
1972,ATCM,7,ATCM VII,wp,30,0,Telecommunications in Antarctica,ATCM 22,Russian Federation,https://documents.ats.aq/ATCM7/wp/ATCM7_wp030_e.pdf
1972,ATCM,7,ATCM VII,wp,31,0,Exchange of information,ATCM 6,United Kingdom,https://documents.ats.aq/ATCM7/wp/ATCM7_wp031_e.pdf
1972,ATCM,7,ATCM VII,wp,32,0,An environmental assessment statement for Antarctica,ATCM 5,United States,https://documents.ats.aq/ATCM7/wp/ATCM7_wp032_e.pdf
1972,ATCM,7,ATCM VII,wp,33,0,Airbus - an international transport system in Antarctica,ATCM 15,United States,https://documents.ats.aq/ATCM7/wp/ATCM7_wp033_e.pdf
1972,ATCM,7,ATCM VII,wp,34,1,Historic monuments,ATCM 14,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp034_rev1_e.pdf
1972,ATCM,7,ATCM VII,wp,34,2,Historic monuments,ATCM 14,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp034_rev2_e.pdf
1972,ATCM,7,ATCM VII,wp,34,3,Historic monuments,ATCM 14,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp034_rev3_e.pdf
1972,ATCM,7,ATCM VII,wp,35,0,Information exchange,ATCM 6,Australia | Belgium | France | New Zealand | United Kingdom,https://documents.ats.aq/ATCM7/wp/ATCM7_wp035_e.pdf
1972,ATCM,7,ATCM VII,wp,36,0,New Zealand action to implement Antarctic Treaty recommendations relating to the conservation of fauna and flora,ATCM 5,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp036_e.pdf
1972,ATCM,7,ATCM VII,wp,37,0,Item 8: Mineral resources. Effects of prospecting for minerals,ATCM 8,Argentina,https://documents.ats.aq/ATCM7/wp/ATCM7_wp037_e.pdf
1972,ATCM,7,ATCM VII,wp,38,0,Administrative arrangements,ATCM 19,Chile,https://documents.ats.aq/ATCM7/wp/ATCM7_wp038_e.pdf
1972,ATCM,7,ATCM VII,wp,39,0,Administrative arrangements,ATCM 19,Chile,https://documents.ats.aq/ATCM7/wp/ATCM7_wp039_e.pdf
1972,ATCM,7,ATCM VII,wp,40,0,Antarctic telecommunications,ATCM 22,United Kingdom,https://documents.ats.aq/ATCM7/wp/ATCM7_wp040_e.pdf
1972,ATCM,7,ATCM VII,wp,41,0,Conservation of fauna and flora: review of legislative and/or administrative action by Consultative Parties,ATCM 5,Australia | Argentina,https://documents.ats.aq/ATCM7/wp/ATCM7_wp041_e.pdf
1972,ATCM,7,ATCM VII,wp,42,0,The use of radioisotopes by France for scientific research in Antarctica,ATCM 12,France,https://documents.ats.aq/ATCM7/wp/ATCM7_wp042_e.pdf
1972,ATCM,7,ATCM VII,wp,43,0,Non-governmental expedition in Antarctica,ATCM 7,France,https://documents.ats.aq/ATCM7/wp/ATCM7_wp043_e.pdf
1972,ATCM,7,ATCM VII,wp,44,0,Mineral resources: effects of mineral exploration,ATCM 8,Chile,https://documents.ats.aq/ATCM7/wp/ATCM7_wp044_e.pdf
1972,ATCM,7,ATCM VII,wp,45,0,Specially Protected Areas,ATCM 9,New Zealand | South Africa | United Kingdom,https://documents.ats.aq/ATCM7/wp/ATCM7_wp045_e.pdf
1972,ATCM,7,ATCM VII,wp,45,1,Review of Specially Protected Areas,ATCM 9,New Zealand | South Africa | United Kingdom,https://documents.ats.aq/ATCM7/wp/ATCM7_wp045_rev1_e.pdf
1972,ATCM,7,ATCM VII,wp,45,2,Revision of Specially Protected Areas,ATCM 9,New Zealand | South Africa | United Kingdom | United States,https://documents.ats.aq/ATCM7/wp/ATCM7_wp045_rev2_s.pdf
1972,ATCM,7,ATCM VII,wp,46,0,Sites of Special Scientific Interest,ATCM 9,New Zealand | South Africa | United Kingdom,https://documents.ats.aq/ATCM7/wp/ATCM7_wp046_e.pdf
1972,ATCM,7,ATCM VII,wp,46,1,Sites of special scientific interest,ATCM 9,New Zealand | South Africa | United Kingdom | United States,https://documents.ats.aq/ATCM7/wp/ATCM7_wp046_rev1_e.pdf
1972,ATCM,7,ATCM VII,wp,47,0,Cooperation in transport,ATCM 15,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp047_e.pdf
1972,ATCM,7,ATCM VII,wp,48,0,Antarctic resources - effects of mineral exploration,ATCM 8,Norway,https://documents.ats.aq/ATCM7/wp/ATCM7_wp048_e.pdf
1972,ATCM,7,ATCM VII,wp,49,0,Activities in Antarctica of countries not contracting parties,ATCM 11,Belgium,https://documents.ats.aq/ATCM7/wp/ATCM7_wp049_e.pdf
1972,ATCM,7,ATCM VII,wp,49,1,Activities in Antarctica of countries not contracting parties,ATCM 11,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp049_rev1_e.pdf
1972,ATCM,7,ATCM VII,wp,50,0,Antarctic resources: effects of mineral exploration,ATCM 8,Norway | United Kingdom,https://documents.ats.aq/ATCM7/wp/ATCM7_wp050_e.pdf
1972,ATCM,7,ATCM VII,wp,51,0,Effects of tourists and other non governmental expeditions in the Antarctic Treaty area,ATCM 7,Belgium | Chile | France | New Zealand | Norway | South Africa | United Kingdom,https://documents.ats.aq/ATCM7/wp/ATCM7_wp051_e.pdf
1972,ATCM,7,ATCM VII,wp,51,1,Effects of tourists and other non governmental expeditions in the Antarctic Treaty area,ATCM 7,Belgium | Chile | France | New Zealand | Norway | South Africa | United Kingdom,https://documents.ats.aq/ATCM7/wp/ATCM7_wp051_rev1_e.pdf
1972,ATCM,7,ATCM VII,wp,52,0,Antarctic Telecommunications,ATCM 13,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp052_e.pdf
1972,ATCM,7,ATCM VII,wp,53,0,"Opening statements of the 7th Consultative Meeting in Wellington, 30th October 1972",ATCM 3,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp053_e.pdf
1972,ATCM,7,ATCM VII,wp,54,0,Draft statement to be included in the final report: Antarctic telecommunications,ATCM 13,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp054_e.pdf
1972,ATCM,7,ATCM VII,wp,55,0,Cooperation in transport,ATCM 15,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp055_e.pdf
1972,ATCM,7,ATCM VII,wp,55,1,Cooperation in transport,ATCM 15,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp055_rev1_e.pdf
1972,ATCM,7,ATCM VII,wp,55,2,Cooperation in transport,ATCM 15,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp055_rev2_e.pdf
1972,ATCM,7,ATCM VII,wp,55,3,Cooperation in transport,ATCM 15,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp055_rev3_f.pdf
1972,ATCM,7,ATCM VII,wp,56,0,Importation of laboratory plants and animals,ATCM 22,Australia | New Zealand | South Africa | United Kingdom | United States,https://documents.ats.aq/ATCM7/wp/ATCM7_wp056_e.pdf
1972,ATCM,7,ATCM VII,wp,56,1,Importation of laboratory plants and animals,ATCM 22,Australia | New Zealand | South Africa | United Kingdom | United States,https://documents.ats.aq/ATCM7/wp/ATCM7_wp056_rev1_s.pdf
1972,ATCM,7,ATCM VII,wp,57,0,Instructions to the Japanese expedition staff and crew on the ice-breaker 'Fuji II',ATCM 5,Japan,https://documents.ats.aq/ATCM7/wp/ATCM7_wp057_e.pdf
1972,ATCM,7,ATCM VII,wp,58,0,Action taken by South Africa to adopt the Treaty recommendations related to the conservation of fauna and flora,ATCM 5,South Africa,https://documents.ats.aq/ATCM7/wp/ATCM7_wp058_e.pdf
1972,ATCM,7,ATCM VII,wp,59,0,Current state of changes caused by human influence in the Sywao Station and its surroundings,ATCM 10,Japan,https://documents.ats.aq/ATCM7/wp/ATCM7_wp059_e.pdf
1972,ATCM,7,ATCM VII,wp,60,0,"Closing statement by President, Mr. F.H. Corner",ATCM 24,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp060_e.pdf
1972,ATCM,7,ATCM VII,wp,61,0,Press release,ATCM 24,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp061_e.pdf
