meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
1987,ATCM,14,ATCM XIV,wp,1,0,Air safety in Antarctica,ATCM 14,Germany,https://documents.ats.aq/ATCM14/wp/ATCM14_wp001_e.pdf
1987,ATCM,14,ATCM XIV,wp,2,0,Operation of the Antarctic Treaty System and the matter of establishing a permanent infrastructure,ATCM 6,Argentina,https://documents.ats.aq/ATCM14/wp/ATCM14_wp002_e.pdf
1987,ATCM,14,ATCM XIV,wp,3,0,Operation of the Antarctic Treaty System and matters arising under Article IX of the Treaty,ATCM 6,United States,https://documents.ats.aq/ATCM14/wp/ATCM14_wp003_e.pdf
1987,ATCM,14,ATCM XIV,wp,4,0,Operational safety in Antarctica,ATCM 18,United Kingdom,https://documents.ats.aq/ATCM14/wp/ATCM14_wp004_e.pdf
1987,ATCM,14,ATCM XIV,wp,5,0,Special arrangements for the participation of the expert from the Scientific Committee on Antarctic Research (SCAR) in the XIV Antarctic Treaty Consultative Meeting,ATCM 6,Argentina,https://documents.ats.aq/ATCM14/wp/ATCM14_wp005_e.pdf
1987,ATCM,14,ATCM XIV,wp,6,0,Special arrangements for the participation of the expert from the World Meteorological Organisation (WMO) in the XIV Antarctic Treaty Consultative Meeting,ATCM 6,Argentina,https://documents.ats.aq/ATCM14/wp/ATCM14_wp006_e.pdf
1987,ATCM,14,ATCM XIV,wp,7,0,Special arrangements for the participation of the expert from the International Union for Conservation of Nature and Natural Resources (IUCN) in the XIV Antarctic Treaty Consultative Meeting,ATCM 6,Argentina,https://documents.ats.aq/ATCM14/wp/ATCM14_wp007_e.pdf
1987,ATCM,14,ATCM XIV,wp,8,0,US Antarctic Inspections,ATCM 16,United States,https://documents.ats.aq/ATCM14/wp/ATCM14_wp008_e.pdf
1987,ATCM,14,ATCM XIV,wp,9,0,The operation of the Antarctic Treaty System: instituitional and administrative aspects,ATCM 6,United States,https://documents.ats.aq/ATCM14/wp/ATCM14_wp009_e.pdf
1987,ATCM,14,ATCM XIV,wp,10,0,Organisational arrangements for the participation of the experts from international organisations invited to the XIV Antarctic Treaty Consultative Meeting,ATCM 5,Argentina,https://documents.ats.aq/ATCM14/wp/ATCM14_wp010_e.pdf
1987,ATCM,14,ATCM XIV,wp,11,0,Additional Protective Measures,ATCM 6,United Kingdom,https://documents.ats.aq/ATCM14/wp/ATCM14_wp011_e.pdf
1987,ATCM,14,ATCM XIV,wp,12,0,An Antarctic Treaty infrastructure,ATCM 6,Australia,https://documents.ats.aq/ATCM14/wp/ATCM14_wp012_e.pdf
1987,ATCM,14,ATCM XIV,wp,13,0,Historic Sites and Monuments,ATCM 13,New Zealand,https://documents.ats.aq/ATCM14/wp/ATCM14_wp013_e.pdf
1987,ATCM,14,ATCM XIV,wp,14,0,International system of marine hydrometeorological services to navegation in the Southern Ocean,ATCM 15,Russian Federation,https://documents.ats.aq/ATCM14/wp/ATCM14_wp014_e.pdf
1987,ATCM,14,ATCM XIV,wp,15,0,Air Safety in Antarctica,ATCM 14,Germany,https://documents.ats.aq/ATCM14/wp/ATCM14_wp015_e.pdf
1987,ATCM,14,ATCM XIV,wp,16,0,Antarctic Protected Areas - examples of application,ATCM 6,Australia,https://documents.ats.aq/ATCM14/wp/ATCM14_wp016_e.pdf
1987,ATCM,14,ATCM XIV,wp,17,0,Man's impact on the Antarctic environment - additional protective arrangements,ATCM 9,Australia,https://documents.ats.aq/ATCM14/wp/ATCM14_wp017_e.pdf
1987,ATCM,14,ATCM XIV,wp,18,0,Number not used,ATCM 18,Brazil,https://documents.ats.aq/ATCM14/wp/ATCM14_wp018_e.pdf
1987,ATCM,14,ATCM XIV,wp,19,0,Chilean Antarctic tourism programme,ATCM 11,Chile,https://documents.ats.aq/ATCM14/wp/ATCM14_wp019_e.pdf
1987,ATCM,14,ATCM XIV,wp,20,0,Air traffic services rendered by Chile in the Antarctic,ATCM 14,Chile,https://documents.ats.aq/ATCM14/wp/ATCM14_wp020_e.pdf
1987,ATCM,14,ATCM XIV,wp,21,0,"Implementation of Recommendation XII.6, 2(b)",ATCM 6,Australia,https://documents.ats.aq/ATCM14/wp/ATCM14_wp021_e.pdf
1987,ATCM,14,ATCM XIV,wp,22,0,Effects of tourism and non-governmental activities in the Antarctic Treaty Area,ATCM 11,United Kingdom,https://documents.ats.aq/ATCM14/wp/ATCM14_wp022_e.pdf
1987,ATCM,14,ATCM XIV,wp,23,0,Draft recommendation XIV: Antarctic meteorology and telecommunications,ATCM 12,United Kingdom,https://documents.ats.aq/ATCM14/wp/ATCM14_wp023_e.pdf
1987,ATCM,14,ATCM XIV,wp,24,0,Divulgation leaflets on the Antarctic Treaty System,ATCM 18,Brazil,https://documents.ats.aq/ATCM14/wp/ATCM14_wp024_e.pdf
