meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
2023,ATCM,45,ATCM XLV - CEP XXV,wp,1,0,"Management Plan for Antarctic Specially Protected Area No.165 Edmonson Point, Wood Bay, Victoria Land, Ross Sea",CEP 9a,Italy,https://documents.ats.aq/ATCM45/wp/ATCM45_wp001_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,2,1,"Revised Management Plan for Antarctic Specially Protected Area No. 122 Arrival Heights, Hut Point Peninsula, Ross Island",CEP 9a,United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp002_rev1_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,3,0,Surveillance and coordination for the prevention and detection of Highly Pathogenic Avian Influenza in Antarctica,ATCM 13 | CEP 10a,United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp003_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,4,0,Infrastructure supporting tourism and other non-governmental activities in Antarctica,ATCM 17,Netherlands,https://documents.ats.aq/ATCM45/wp/ATCM45_wp004_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,5,0,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 108 Green Island, Berthelot Islands, Antarctic Peninsula",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp005_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,6,0,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 117, Avian Island, Marguerite Bay, Antarctic Peninsula",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp006_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,7,0,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 147 Ablation Valley and Ganymede Heights, Alexander Island",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp007_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,8,0,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 170 Marion Nunataks, Charcot Island, Antarctic Peninsula",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp008_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,9,0,The United States Recognizes the Emperor Penguin as a Threatened Species and Provides Additional Protection for Emperor Penguins,ATCM 15 | CEP 10b,United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp009_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,10,0,Promoting Diversity and Inclusion among Antarctic operators and expeditions,ATCM 15,United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp010_e.docx
