meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
1996,ATCM,20,ATCM XX,wp,0,0,List of Working Papers,ATCM 1,Netherlands,https://documents.ats.aq/ATCM20/wp/ATCM20_wp000_e.pdf
1996,ATCM,20,ATCM XX,wp,1,0,"Antarctic stratigraphic drilling east of Cape Roberts in southwest Ross Sea, Antarctica",ATCM 18,New Zealand,https://documents.ats.aq/ATCM20/wp/ATCM20_wp001_e.pdf
1996,ATCM,20,ATCM XX,wp,2,0,The timing of the Antarctic Treaty Consultative Meetings,ATCM 7(a),United Kingdom,https://documents.ats.aq/ATCM20/wp/ATCM20_wp002_e.pdf
1996,ATCM,20,ATCM XX,wp,3,0,"Management Plan for the Site of Special Scientific Interest (SSSI) No.9 Rothera Point, Adelaide Island",ATCM 19,United Kingdom,https://documents.ats.aq/ATCM20/wp/ATCM20_wp003_e.pdf
1996,ATCM,20,ATCM XX,wp,4,1,ATCM recommendations,ATCM 7(c),Netherlands,https://documents.ats.aq/ATCM20/wp/ATCM20_wp004_rev1_e.pdf
1996,ATCM,20,ATCM XX,wp,5,0,"Areas, sites, monuments and Annex V",ATCM 20(a) | ATCM 20(b) | ATCM 20(c),Netherlands,https://documents.ats.aq/ATCM20/wp/ATCM20_wp005_e.pdf
1996,ATCM,20,ATCM XX,wp,6,0,Checklist for remote camps,ATCM 10(b),Italy,https://documents.ats.aq/ATCM20/wp/ATCM20_wp006_e.pdf
1996,ATCM,20,ATCM XX,wp,7,0,"Report submitted to the XXth ATCM by the depositary government of the Convention for the Conservation of Antarctic Seals (UK) in accordance with Recommendation XIII-2, Paragraph 2(d)",ATCM 5(a),United Kingdom,https://documents.ats.aq/ATCM20/wp/ATCM20_wp007_e.pdf
1996,ATCM,20,ATCM XX,wp,8,0,Checklist on information relevant to the Environmental Impact Evaluation of tourist activities at Antarctic landing sites,ATCM 18,Argentina | Italy,https://documents.ats.aq/ATCM20/wp/ATCM20_wp008_e.pdf
1996,ATCM,20,ATCM XX,wp,9,0,"Inspection of ships in gateway ports to Antarctica, on the basis of Marpol 73/78, and in Antarctic ports under the Environmental Protocol (Annex IV) to the Antarctic Treaty",ATCM 10(a),Netherlands,https://documents.ats.aq/ATCM20/wp/ATCM20_wp009_e.pdf
