meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
2001,ATCM,24,ATCM XXIV - CEP IV,wp,2,0,"Antarctic Protected Areas System: Revision of the Status of Specially Protected Area No 18: North Coronation Island, South Orkney Islands",CEP 4(g),United Kingdom,https://documents.ats.aq/ATCM24/wp/ATCM24_wp002_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,4,0,Submission and distribution of documents of the Comittee for Environmental Protection,CEP 3,Argentina,https://documents.ats.aq/ATCM24/wp/ATCM24_wp004_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,5,0,Progress report of the intersessional contact group on Specially Protected Species in Antarctica,CEP 4(d),Argentina,https://documents.ats.aq/ATCM24/wp/ATCM24_wp005_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,7,0,Report from the intersessional contact group reviewing information exchange requirements,ATCM 18 | CEP 8(a),Australia,https://documents.ats.aq/ATCM24/wp/ATCM24_wp007_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,9,0,Report to CEP IV on the question of collection of Antarctic meteorites by private expeditions,CEP 4(a),New Zealand,https://documents.ats.aq/ATCM24/wp/ATCM24_wp009_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,10,0,Report on the open-ended intersessional contact group on diseases of Antarctic wildlife. Report 1 - review and risk assessment,CEP 4(d),Australia,https://documents.ats.aq/ATCM24/wp/ATCM24_wp010_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,11,0,Report on the open-ended intersessional contact group on diseases of Antarctic wildlife. Report 2 - measures to diminsh risk (draft),CEP 4(d),Australia,https://documents.ats.aq/ATCM24/wp/ATCM24_wp011_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,12,0,Systematic Environmental-Geographic Framework for Protected Areas Under Annex V of the Environmental Protocol,CEP 4(g),New Zealand,https://documents.ats.aq/ATCM24/wp/ATCM24_wp012_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,13,0,Cooperation between the Parties in Relation to Article 6 Protocol on Protection of the Environment to the Treaty on the Antarctic,CEP 4(a) | CEP 8(b),CCAMLR | Peru,https://documents.ats.aq/ATCM24/wp/ATCM24_wp013_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,14,0,Response to XXIII ATCM Resolution 5 (1999) Paper submitted jointly by SCAR and COMNAP,ATCM 10 | CEP 7,COMNAP | SCAR,https://documents.ats.aq/ATCM24/wp/ATCM24_wp014_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,15,0,"Proposed Historic Monument “A Hut”, Scott Base, Ross Island, Ross Sea Region, Antarctica",CEP 4(g),New Zealand,https://documents.ats.aq/ATCM24/wp/ATCM24_wp015_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,16,0,Review of the List of Historic Sites and Monuments,CEP 4(g),New Zealand,https://documents.ats.aq/ATCM24/wp/ATCM24_wp016_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,19,0,"Antarctic Protected Area System: Revised Management Plans for:Specially Protected Areas No. 7, No. 1, No. 3, No. 4 and No. 18",CEP 4(g),United States,https://documents.ats.aq/ATCM24/wp/ATCM24_wp019_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,20,0,Working Paper on an Analysis of IEEs Prepared for Antarctic Operations,CEP 4(c),COMNAP,https://documents.ats.aq/ATCM24/wp/ATCM24_wp020_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,21,0,"Antarctic Protected Areas System: Revised Management Plan for: Specially Protected Area No 21 – Avian Island, Marguerite Bay",CEP 4(g),United Kingdom,https://documents.ats.aq/ATCM24/wp/ATCM24_wp021_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,22,0,"Antarctic Protected Areas System: Revised Management Plan for Site of Special Scientific Interest No. 6 – Byers Peninsula, Livingston Island",CEP 4(g),Chile | United Kingdom,https://documents.ats.aq/ATCM24/wp/ATCM24_wp022_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,23,0,Proposal: Guidelines for handling of pre-1958 historic remains in Antarctica,CEP 4(g),Norway,https://documents.ats.aq/ATCM24/wp/ATCM24_wp023_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,24,0,CEP and information exchange,CEP 8(a),Norway,https://documents.ats.aq/ATCM24/wp/ATCM24_wp024_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,25,0,Report of the 2001 Norwegian Antarctic inspection under Article VII of the Antarctic Treaty and Article 14 of the Protocol on Environmental Protection to the Antarctic Treaty,ATCM 14 | ATCM 4(a),Norway,https://documents.ats.aq/ATCM24/wp/ATCM24_wp025_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,26,0,Final Report of the Antarctic Treaty Meeting of Experts - Guidelines for Antarctic Shipping and Related Activities,ATCM 11,United Kingdom,https://documents.ats.aq/ATCM24/wp/ATCM24_wp026_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,29,0,Expert conclusion for the Project “Justification and development of the ecologically clean technology for penetrating the subglacial Lake Vostok (Antarctica)”,CEP 4(c),Russian Federation,https://documents.ats.aq/ATCM24/wp/ATCM24_wp029_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,31,0,The Arctic and the Antarctic - comparative analysis,ATCM 12,Russian Federation,https://documents.ats.aq/ATCM24/wp/ATCM24_wp031_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,32,0,Russian Antarctic expedition environmental impact assessment,CEP 4(c),Russian Federation,https://documents.ats.aq/ATCM24/wp/ATCM24_wp032_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,33,0,Measure X (2001): Antarctic Protected Areas System: Extension of Expiry Dates for Certain Sites of Special Scientific Interest,CEP 4(g),United States,https://documents.ats.aq/ATCM24/wp/ATCM24_wp033_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,34,0,Proposal to include the ruins of BSE Pedro Aguirre Cerda on the historic sites and monuments list,CEP 4(g),Chile,https://documents.ats.aq/ATCM24/wp/ATCM24_wp034_e.pdf
2001,ATCM,24,ATCM XXIV - CEP IV,wp,37,0,Antarctic Treaty Secretariat: Modalities,ATCM 4(a) | ATCM 4(b),Argentina | Brazil | Chile | Italy | New Zealand | Peru | Uruguay,https://documents.ats.aq/ATCM24/wp/ATCM24_wp037_e.pdf
