meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,20,0,Deception Island Antarctic Specially Managed Area (ASMA) Management Package,CEP 4(g),Argentina | Chile | Norway | Spain | United Kingdom | United States,https://documents.ats.aq/ATCM28/wp/ATCM28_wp020_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,21,1,Antarctic Specially Protected Area no. 120 - Revised management plan - Cape Geology archipelago,CEP 4(g),France,https://documents.ats.aq/ATCM28/wp/ATCM28_wp021_rev1_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,22,0,Proposal for classifying Historical Site No.46 Port Martin (Adelie Coast),CEP 4(g),France,https://documents.ats.aq/ATCM28/wp/ATCM28_wp022_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,23,0,Progress report of the CEP Intersessional Contact Group on Environmental Monitoring,CEP 5,France,https://documents.ats.aq/ATCM28/wp/ATCM28_wp023_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,24,0,"Intersessional Contact Group to Consider Antarctic Specially Protected Area at Dakshin Gangotri Glacier, Dronning Maud Land – Convener’s report",CEP 4(g),India,https://documents.ats.aq/ATCM28/wp/ATCM28_wp024_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,25,0,"Proposed Management Plan for Dakshin Gangotri Glacier, Dronning Maud Land, Antarctic Specially Protected Area (ASPA) No XXX",CEP 4(g),India,https://documents.ats.aq/ATCM28/wp/ATCM28_wp025_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,26,0,”Practical Guidelines for Developing and Designing Environmental Monitoring Programmes in Antarctica”,CEP 5,COMNAP,https://documents.ats.aq/ATCM28/wp/ATCM28_wp026_e.pdf
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,27,1,"Draft Antarctic Specially Managed Area (ASMA) Management Plan for the Larsemann Hills, East Antarctica",CEP 4(g),Australia | China | Russian Federation,https://documents.ats.aq/ATCM28/wp/ATCM28_wp027_rev1_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,28,0,Measures to address the unintentional introduction and spread of non-native biota and disease to the Antarctic Treaty Area,CEP 4(d),Australia,https://documents.ats.aq/ATCM28/wp/ATCM28_wp028_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,29,0,Report of the Intersessional Contact Group reviewing the process for exchange of information,ATCM 17,Australia,https://documents.ats.aq/ATCM28/wp/ATCM28_wp029_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,30,0,Report of the ICG Established to Update the ‘Guidelines for Environmental Impact Assessment in Antarctica’ (1999),CEP 4(c),Australia,https://documents.ats.aq/ATCM28/wp/ATCM28_wp030_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,31,0,Site guidelines for land-based tourist-visited sites,ATCM 12,Australia | United Kingdom | United States,https://documents.ats.aq/ATCM28/wp/ATCM28_wp031_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,31,1,Site guidelines for land-based tourist-visited sites,ATCM 12,Australia | United Kingdom | United States,https://documents.ats.aq/ATCM28/wp/ATCM28_wp031_rev1_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,32,0,Report of joint inspections under Article VII of the Antarctic Treaty and Article 14 of the Environmental Protocol,ATCM 13 | CEP 4(a),Australia | Peru | United Kingdom,https://documents.ats.aq/ATCM28/wp/ATCM28_wp032_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,33,0,De-listing Antarctic Specially Protected Species,ATCM 14 | ATCM 15 | CEP 4(d),SCAR,https://documents.ats.aq/ATCM28/wp/ATCM28_wp033_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,34,0,Proposal to List a Species as a Specially Protected Species under Annex II,ATCM 14 | ATCM 15 | CEP 4(d),SCAR,https://documents.ats.aq/ATCM28/wp/ATCM28_wp034_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,35,0,Review of the Admiralty Bay Antarctic Specially Managed Area Management Plan (ASMA No 1),CEP 4(g),Brazil | Poland,https://documents.ats.aq/ATCM28/wp/ATCM28_wp035_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,36,0,"Management Plan for Scullin and Murray Monoliths, MacRobertson Land, East Antarctica - Antarctic Specially protected Area No. XXX",CEP 4(g),Australia,https://documents.ats.aq/ATCM28/wp/ATCM28_wp036_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,37,1,Revision of Management Plan for Antarctic Specially Protected Area No. 150 (Ardley Island),CEP 4(g),Chile,https://documents.ats.aq/ATCM28/wp/ATCM28_wp037_rev1_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,38,0,Protection of Antarctica's intrinsic values: policy on non-governmental activities,ATCM 12,Australia,https://documents.ats.aq/ATCM28/wp/ATCM28_wp038_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,39,0,Listing of the Amundsen Tent on the List of Historic Sites and Monuments,CEP 4(g),Norway,https://documents.ats.aq/ATCM28/wp/ATCM28_wp039_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,40,0,Assessment of environmental impacts of satellite facility at Troll,CEP 4(c),Norway,https://documents.ats.aq/ATCM28/wp/ATCM28_wp040_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,41,1,Proposal to submit a proposal to IMO to ban the presence of Heavy Fuel Oil (HFO) on board ships south of 60o South,ATCM 9 | CEP 4(f),Norway,https://documents.ats.aq/ATCM28/wp/ATCM28_wp041_rev1_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,42,0,"Antarctic Protected Areas system: Revised Management Plans for: Antarctic Specially Protected Area No. 101, 102 and 103",CEP 4(g),Australia,https://documents.ats.aq/ATCM28/wp/ATCM28_wp042_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,43,0,Guidelines for the Submission and Distribution of Documents to the Antarctic Treaty Consultative Meetings and the Committee on Environmental Protection,ATCM 5,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp043_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,44,0,Antarctic Treaty Secretariat - Report 1 September 2004 – 31 March 2005,ATCM 6,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp044_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,45,1,Antarctic Treaty Secretariat. Draft Work Programme for 2005/6,ATCM 6,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp045_rev1_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,46,0,Intersessional Consultation Process,ATCM 5,Australia | Japan,https://documents.ats.aq/ATCM28/wp/ATCM28_wp046_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,47,0,Revised Chairman’s Draft of Annex VI to the Protocol on Environmental Protection to the Antarctic Treaty – “Liability for Environmental Emergencies”,ATCM 8,New Zealand,https://documents.ats.aq/ATCM28/wp/ATCM28_wp047_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,48,0,Outcomes of informal consultations convened by the Chairman of the Working Group on Liability in New York from 13 to 15 April 2005,ATCM 8,New Zealand,https://documents.ats.aq/ATCM28/wp/ATCM28_wp048_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,48,3,Draft Annex VI to the Protocol on Environmental Protection to the Antarctic Treaty,ATCM 8,New Zealand,https://documents.ats.aq/ATCM28/wp/ATCM28_wp048_rev3_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,49,0,"Drafting and other proposals presented to the informal consultations convened in New York from 13 to 15 April 2005, which require further consideration",ATCM 8,New Zealand,https://documents.ats.aq/ATCM28/wp/ATCM28_wp049_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,50,0,Draft decision confirming the recognition of Ukraine as a Consultative Party,ATCM 5,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp050_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,50,1,Draft decision confirming the recognition of Ukraine as a Consultative Party,ATCM 5,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp050_rev1_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,51,6,Agenda and Work Schedule for ATCM XXVIII,ATCM 3,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp051_rev6_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,52,0,Marine Debris: Global and Regional Impacts,CEP 4(f),Chile,https://documents.ats.aq/ATCM28/wp/ATCM28_wp052_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,53,0,The enquiry procedure of Article 18,ATCM 5,Chile,https://documents.ats.aq/ATCM28/wp/ATCM28_wp053_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,54,0,Proposed amendment to the rules of procedure for Antarctic Treaty Consultative Meetings,ATCM 5,Chile,https://documents.ats.aq/ATCM28/wp/ATCM28_wp054_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,55,0,The Attendance of non-Party States at Consultative Meetings: A proposed change to the Rules of Procedures of the ATCM.,ATCM 5,United Kingdom,https://documents.ats.aq/ATCM28/wp/ATCM28_wp055_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,56,0,Proposed amendments to the Rules of Procedure (2004),ATCM 5,Australia | Germany | Japan | Peru | Sweden | United Kingdom | United States,https://documents.ats.aq/ATCM28/wp/ATCM28_wp056_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,57,0,Consultative Status,ATCM 5,United Kingdom,https://documents.ats.aq/ATCM28/wp/ATCM28_wp057_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,58,0,Resolution XXX (2005) - Environmental Impact Assessment: Circulation of Information,ATCM 7,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp058_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,59,0,Resolution XXX (2005) - Practical Guidelines for Developing and Designing Environmental Monitoring Programs in Antarctica,ATCM 7,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp059_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,60,1,Decision XXX (2005) - Use of Heavy Fuel Oil (HFO) in Antarctica,ATCM 7,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp060_rev1_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,61,0,Resolution XXX (2005) - Fuel Storage and Handling,ATCM 7,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp061_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,62,0,Resolution XXX (2005) - Updating of Guidelines for Environmental Impact Assessment in Antarctica,ATCM 7,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp062_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,63,0,"Measure XXX (2005) - Antarctic Protected Area System: Management Plan for Antarctic Specially Managed Area No. 4, Deception Island",ATCM 7,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp063_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,64,0,Measure XXX (2005) - Specially Protected Areas – Extension of Expiry Dates,ATCM 7,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp064_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,65,0,"Measure XXX (2005) - Antarctic Protected Area System Historic Sites and Monuments: Marleen Hut, Mt. Dockery, Everett Range, Northern Victoria Land; Amundsen’s Tent",ATCM 7,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp065_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,66,0,Measure XXX (2005) - Antarctic Protected Area System: Management Plans for Antarctic Specially Protected Areas,ATCM 7,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp066_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,67,0,WG Legal & Institutional Affairs - Annotated Agenda,ATCM 3,ATS,https://documents.ats.aq/ATCM28/wp/ATCM28_wp067_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,68,0,External audit of the Antarctic Treaty Secretariat,ATCM 6,Argentina,https://documents.ats.aq/ATCM28/wp/ATCM28_wp068_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,69,0,Annex VI to the Protocol on Environmental Protection to the Antarctic Treaty Liability Arising From Environmental Emergencies,ATCM 8,New Zealand,https://documents.ats.aq/ATCM28/wp/ATCM28_wp069_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,70,0,Annex VI on Liability Arising from Environmental Emergencies to the Protocol on Environmental Protection to the Antarctic Treaty,ATCM 8,New Zealand,https://documents.ats.aq/ATCM28/wp/ATCM28_wp070_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,71,0,Draft decision XXX (2005) - identification of activities covered by Article VII(5) of the Antarctic Treaty,ATCM 19,Belgium | Chile | France | Germany | Italy | Netherlands | South Africa,https://documents.ats.aq/ATCM28/wp/ATCM28_wp071_e.doc
2005,ATCM,28,ATCM XXVIII - CEP VIII,wp,72,0,Draft resolution XXX (2005) - Scientific issues relating to the implementation of Measure of Reinstatement of the Environment,ATCM 8,Belgium | Chile | Finland | France | Germany | Italy | Netherlands | Norway | South Africa | Spain | Sweden,https://documents.ats.aq/ATCM28/wp/ATCM28_wp072_e.doc
